Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0,2362985010,"MCGRATH MOVING & STORAGE, INC.",MODESTO,CA,95351,U.S. BANK NATIONAL ASSOCIATION,OH,531130,17254,2007,63,12,1.0,2,14,0,1,Y,N,17953.0,17286.0,85125,0,CHGOFF,45507,50000,25000,0,0,0.5,0,1890,19176.0,1
0,2365985005,"Ayala Realty & Investments, In",SAN FRANCISCO,CA,94110,BANK OF AMERICA NATL ASSOC,NC,531210,17255,2007,32,2,1.0,0,2,0,1,Y,N,18885.0,17286.0,49700,0,CHGOFF,20755,25000,12500,0,0,0.5,0,960,18246.0,1
0,2372955005,"SDK HOLDINGS, LLC",TORRANCE,CA,90502,CAPITAL ONE NATL ASSOC,VA,531110,17260,2007,35,3,1.0,1,3,0,1,Y,N,18900.0,17378.0,116738,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1050,18428.0,1
0,2373156010,MARIELENA BAUMANN,NEWARK,CA,94560,WELLS FARGO BANK NATL ASSOC,SD,531210,17043,2006,257,2,1.0,0,2,1,1,0,N,19705.0,17074.0,676500,0,CHGOFF,405890,716300,537225,0,1,0.75,0,7710,24784.0,1
0,2373246002,NICHOLAS BALSAMO'S DESERT HOME,LA QUINTA,CA,92253,BANCO POPULAR NORTH AMERICA,NY,531390,17043,2006,51,1,1.0,0,0,1,1,Y,N,18313.0,17135.0,14002,0,CHGOFF,4954,5000,2500,0,0,0.5,0,1530,18665.0,1
0,2373455010,"INNOVATIVE REAL ESTATE GROUP,",WOODLAND HILLS,CA,91367,CAPITAL ONE NATL ASSOC,VA,531210,17260,2007,68,20,1.0,50,20,0,1,N,N,18504.0,17286.0,100000,0,CHGOFF,92524,100000,50000,0,0,0.5,0,2040,19326.0,1
0,2376226002,WILLOW GLEN PLAZA. L.P.,EL CAJON,CA,92019,CDC SMALL BUS. FINAN CORP,CA,531120,17044,2006,240,1,1.0,26,0,1,1,0,N,,18065.0,1836000,0,P I F,0,1836000,1836000,0,1,1.0,0,7200,25265.0,0
0,2388605010,Cabo Paraiso Inc,CHULA VISTA,CA,91910,CALIFORNIA BANK & TRUST,CA,531210,17267,2007,68,5,1.0,0,5,0,1,Y,N,18402.0,17286.0,57000,0,CHGOFF,50000,50000,25000,0,0,0.5,0,2040,19326.0,1
0,2399346006,BEACH DOG INVESTMENTS LLC,SAN JOSE,CA,95111,"CAPITAL ACCESS GROUP, INC.",CA,531210,17055,2006,240,140,1.0,45,0,68060,1,0,N,,17456.0,764000,0,P I F,0,893000,893000,0,1,1.0,0,7200,24656.0,0
0,2400215004,"North Horn Financial, Inc. dba",SAN JOSE,CA,95120,BANK OF AMERICA NATL ASSOC,NC,531210,17274,2007,84,2,1.0,0,2,0,1,Y,N,,17286.0,73750,0,P I F,0,35000,17500,0,0,0.5,0,2520,19806.0,0
0,2400475001,"Option Equity Investment, Inc.",SAN JOSE,CA,95161,BANK OF AMERICA NATL ASSOC,NC,531311,17274,2007,43,4,1.0,0,4,0,1,T,N,18560.0,17286.0,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,0,1290,18576.0,1
0,2410876003,THE FLOYD COMPANY,IRVINE,CA,92606,COMMERCEWEST BANK,CA,531120,17058,2006,36,6,1.0,3,9,1,1,Y,N,,17197.0,150000,0,P I F,0,150000,75000,0,0,0.5,0,1080,18277.0,0
0,2411315005,JEFFREY SCOTT BOYD DBA JEFFREY,SANTA ROSA,CA,95403,CAPITAL ONE NATL ASSOC,VA,531320,17280,2007,71,1,1.0,1,1,0,1,N,N,17773.0,17317.0,25000,0,CHGOFF,23709,25000,12500,0,0,0.5,0,2130,19447.0,1
0,2427325002,"GBG Nursery, Inc., a Californi",Hemet,CA,92543,FIRST-CITIZENS BK & TR CO,CA,531120,17287,2007,74,1,2.0,0,4,0,2,N,N,18661.0,17317.0,493800,0,CHGOFF,493800,493800,370350,1,0,0.75,0,2220,19537.0,1
0,2428016001,YES! STORES INC,EL CAJON,CA,92021,WELLS FARGO BANK NATL ASSOC,SD,532299,17065,2006,84,5,1.0,1,6,1,1,Y,N,,17197.0,129783,0,P I F,0,35000,17500,0,0,0.5,0,2520,19717.0,0
0,2428526001,A E A INTERNATIONAL,SANTA ANA,CA,92701,AMERICAN CONTINENTAL BANK,CA,531210,17065,2006,243,11,1.0,7,4,1,1,0,N,19627.0,17135.0,882000,0,CHGOFF,219484,882000,661500,0,1,0.75,0,7290,24425.0,1
0,2430295007,D M Gonzales & Associates,TURLOCK,CA,95382,BANK OF AMERICA NATL ASSOC,NC,531210,17288,2007,84,1,2.0,0,1,0,1,T,N,,17317.0,5000,0,P I F,0,5000,2500,1,0,0.5,0,2520,19837.0,0
0,2432396002,JEANETTE GARCIA & EDELMIRA TOR,MADERA,CA,93638,EH NATIONAL BANK,CA,531210,17066,2006,289,5,1.0,2,5,68905,1,0,N,18961.0,17105.0,1480000,0,CHGOFF,776318,1493000,1119750,0,1,0.75,0,8670,25775.0,1
0,2435796010,TEAM MINISTRY GROUP LLC,LOS ANGELES,CA,90007,"CITIBANK, N.A.",SD,531390,17069,2006,59,6,1.0,3,6,1,1,Y,N,17885.0,17105.0,109495,0,CHGOFF,83771,100000,50000,0,0,0.5,0,1770,18875.0,1
0,2439566008,LAKE HAVASU HOUSEBOATS LLC,HERMOSA BEACH,CA,90254,WELLS FARGO BANK NATL ASSOC,SD,532292,17071,2006,55,7,1.0,0,7,1,1,Y,N,18030.0,17105.0,55550,0,CHGOFF,47876,50000,25000,0,0,0.5,0,1650,18755.0,1
0,2439925002,FRONTIER HOLDINGS GROUP LLC,NEWARK,CA,94560,U.S. BANK NATIONAL ASSOCIATION,OH,531311,17293,2007,84,2,1.0,0,2,0,1,Y,N,,17317.0,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19837.0,0
0,2440445008,"NETWORK APPRAISALS, INC.",STANTON,CA,90680,WELLS FARGO BANK NATL ASSOC,SD,531320,17294,2007,23,3,1.0,0,3,0,1,Y,N,19221.0,17347.0,45776,0,CHGOFF,17809,20000,10000,0,0,0.5,1,690,18037.0,1
0,2443805004,"Gold Value California Reality,",ENCINO,CA,91316,BANK OF AMERICA NATL ASSOC,NC,531210,17295,2007,64,56,1.0,0,56,0,1,N,N,17976.0,17317.0,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,0,1920,19237.0,1
0,2452336003,ADVANTAGE VALUATION INC,SAN DIEGO,CA,92109,U.S. BANK NATIONAL ASSOCIATION,OH,531320,17076,2007,287,6,1.0,0,6,1,1,0,N,18742.0,17135.0,658000,0,CHGOFF,388255,658000,493500,0,1,0.75,0,8610,25745.0,1
0,2452685007,Johnny Urias Metal Detector,SANTA MARIA,CA,93458,BANK OF AMERICA NATL ASSOC,NC,532310,17300,2007,84,1,1.0,0,1,0,1,Y,N,,17317.0,15382,0,P I F,0,8000,4000,0,0,0.5,0,2520,19837.0,0
0,2454026008,ADVANTAGE VALUATION INC,SAN DIEGO,CA,92109,U.S. BANK NATIONAL ASSOCIATION,OH,531320,17077,2007,287,6,1.0,0,6,1,1,0,N,18737.0,17135.0,85000,0,CHGOFF,83522,120500,90375,0,1,0.75,0,8610,25745.0,1
0,2455395009,Redstone Investment,LOS ANGELES,CA,90057,BBCN BANK,CA,531210,17301,2007,40,0,2.0,0,0,0,1,N,N,18686.0,17317.0,15000,0,P I F,9662,15000,12750,1,0,0.85,0,1200,18517.0,0
0,2455715009,Slaughter Investments LLC,ROCKLIN,CA,95765,BANK OF AMERICA NATL ASSOC,NC,531390,17301,2007,63,1,2.0,0,1,0,1,N,N,18007.0,17317.0,11000,0,CHGOFF,6000,6000,3000,1,0,0.5,0,1890,19207.0,1
0,2455866004,LA MOTT 7 PROPERTIES,TEMECULA,CA,92592,MUFG UNION BANK NATL ASSOC,CA,531390,17078,2007,84,1,2.0,0,1,1,1,Y,N,,17105.0,20100,0,P I F,0,10000,5000,1,0,0.5,0,2520,19625.0,0
0,2456296001,ENVIRIAN EAST BAY,WALNUT CREEK,CA,94597,WELLS FARGO BANK NATL ASSOC,SD,531210,17078,2007,98,2,2.0,2,2,28233,1,0,N,17953.0,17225.0,251000,0,CHGOFF,140529,251000,188250,1,0,0.75,0,2940,20165.0,1
0,2456356006,EL CHEAPO LIFTS,PICO RIVERA,CA,90660,BANC OF CALIFORNIA NATL ASSOC,CA,532310,17078,2007,120,8,1.0,0,8,1,1,0,N,,17135.0,300000,0,P I F,0,300000,225000,0,0,0.75,0,3600,20735.0,0
0,2464195010,Solutions & Acquisitions LLC,CITRUS HEIGHTS,CA,95610,BANK OF AMERICA NATL ASSOC,NC,531210,17304,2007,59,2,2.0,0,2,0,1,Y,N,18150.0,17347.0,52500,0,CHGOFF,35000,35000,17500,1,0,0.5,0,1770,19117.0,1
0,2465545010,"Ten Star Funding, Inc.",LONG BEACH,CA,90831,BANK OF AMERICA NATL ASSOC,NC,531210,17304,2007,45,6,1.0,0,6,0,1,Y,N,18533.0,17317.0,51500,0,CHGOFF,33000,35000,17500,0,0,0.5,0,1350,18667.0,1
0,2468084002,20/20 CLEANERS,LOS ANGELES,CA,90005,CATHAY BANK,CA,532112,14194,1999,108,3,1.0,0,0,1,0,0,Y,,14244.0,76000,0,P I F,0,76000,60800,0,0,0.8,0,3240,17484.0,0
0,2470016005,CELSA TARAYA,HERCULES,CA,94547,AURORA BANK FSB,CO,531210,17087,2007,275,2,1.0,0,2,1,1,0,N,19891.0,17105.0,612000,0,CHGOFF,334176,612000,459000,0,1,0.75,0,8250,25355.0,1
0,2479345010,"Ladera Realty, Inc.",LOS ANGELES,CA,90045,BANK OF AMERICA NATL ASSOC,NC,531390,17311,2007,64,15,1.0,2,15,0,1,N,N,18002.0,17347.0,14500,0,CHGOFF,9800,10000,5000,0,0,0.5,0,1920,19267.0,1
0,2480096000,FALLBROOK EQUIPMENT RENTALS,SAN DIEGO,CA,92123,SBA - EDF ENFORCEMENT ACTION,CO,532412,17092,2007,240,36,1.0,4,36,1,1,0,N,,17183.0,804000,0,P I F,0,804000,804000,0,1,1.0,0,7200,24383.0,0
0,2485276005,LENDING SOLUTIONS,FOLSOM,CA,95630,AURORA BANK FSB,CO,531210,17094,2007,291,1,1.0,0,1,1,1,0,N,18294.0,17135.0,540000,0,CHGOFF,205202,540000,405000,0,1,0.75,0,8730,25865.0,1
0,2491506009,ACN REALTY,CHOWCHILLA,CA,93410,OPUS BANK,CA,531210,17099,2007,288,3,1.0,2,5,1,1,0,N,,17135.0,534200,0,P I F,0,534200,400650,0,1,0.75,0,8640,25775.0,0
0,2497675008,"Hagler Enterprises, Inc.",MORENO VALLEY,CA,92553,BANK OF AMERICA NATL ASSOC,NC,531210,17323,2007,71,10,2.0,0,10,0,1,Y,N,17797.0,17347.0,35000,0,CHGOFF,35000,35000,17500,1,0,0.5,0,2130,19477.0,1
0,2497875009,ReMax Commercial Real Estate G,LOS ANGELES,CA,90015,EAST WEST BANK,CA,531210,17323,2007,120,0,2.0,11,11,69149,1,N,N,,17347.0,350000,0,P I F,0,350000,262500,1,0,0.75,0,3600,20947.0,0
0,2498946004,CALIFORNIA COASTAL REAL ESTATE,SAN LUIS OBISPO,CA,93401,COAST NATIONAL BANK,CA,531210,17101,2007,12,2,2.0,2,4,1,2,Y,N,,17135.0,43550,0,P I F,0,25000,12500,1,0,0.5,0,360,17495.0,0
0,2500115006,Jasrel Real Estate Brokers & I,LA PUENTE,CA,91744,BANK OF AMERICA NATL ASSOC,NC,531210,17324,2007,48,8,1.0,0,8,0,1,Y,N,18465.0,17347.0,72150,0,CHGOFF,34300,35000,17500,0,0,0.5,0,1440,18787.0,1
0,2505476004,JB HOMES MORTGAGE INC,LONG BEACH,CA,90807,SOUTHLAND ECONOMIC DEVEL CORP,CA,531210,17106,2007,240,10,1.0,7,10,1,1,0,N,,17239.0,234000,0,P I F,0,234000,234000,0,1,1.0,0,7200,24439.0,0
0,2507735007,A A Appraisals,NOVATO,CA,94947,U.S. BANK NATIONAL ASSOCIATION,OH,531320,17328,2007,58,1,1.0,0,1,0,1,Y,N,18416.0,17347.0,41711,0,CHGOFF,16950,20000,10000,0,0,0.5,0,1740,19087.0,1
0,2511565007,"CAPITAL INVESTMENTS GROUP, INC",NORCO,CA,92860,CAPITAL ONE NATL ASSOC,VA,531210,17330,2007,69,2,1.0,0,2,0,1,N,N,18483.0,17378.0,25000,0,CHGOFF,23212,25000,12500,0,0,0.5,0,2070,19448.0,1
0,2514106000,LREG INC,VALENCIA,CA,91355,MISSION VALLEY BANK,CA,531210,17111,2007,72,9,1.0,0,9,1,1,T,N,,17135.0,49190,0,P I F,0,25000,12500,0,0,0.5,0,2160,19295.0,0
0,2518106008,PIONEER FINANCIAL SERVICES,TRACY,CA,95377,SBA DENVER FINANCE CENTER,CO,531210,17113,2007,240,65,1.0,35,65,1,1,0,N,,17267.0,1620000,0,P I F,0,1620000,1620000,0,1,1.0,0,7200,24467.0,0
0,2518176007,VIBRIDA INC,CULVER CITY,CA,90230,JPMORGAN CHASE BANK NATL ASSOC,IL,531312,17113,2007,59,8,1.0,4,8,1,2,Y,N,17969.0,17135.0,158329,0,CHGOFF,46135,50000,25000,0,0,0.5,0,1770,18905.0,1
0,2520155004,RUPERTO R  AGATON,LA PUENTE,CA,91744,WELLS FARGO BANK NATL ASSOC,SD,531210,17332,2007,48,2,1.0,1,3,0,1,Y,N,18490.0,17378.0,64391,0,CHGOFF,21412,30000,15000,0,0,0.5,0,1440,18818.0,1
0,2527386002,CALEGARI & ASSOCIATES REAL EST,SAN FRANCISCO,CA,94118,BAY AREA EMPLOYMENT DEVEL CO,CA,531210,17119,2007,240,2,1.0,2,0,1,1,0,N,,17239.0,883000,0,P I F,0,883000,883000,0,1,1.0,0,7200,24439.0,0
0,2527656000,KEMER INVESTMENTS INC,RCH CUCAMONGA,CA,91729,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,17120,2007,51,6,1.0,0,6,1,2,Y,N,18311.0,17135.0,63780,0,CHGOFF,24567,30000,15000,0,0,0.5,0,1530,18665.0,1
0,2534265003,"Fast Loans Mortgage Group, Inc",DOWNEY,CA,90242,BANK OF AMERICA NATL ASSOC,NC,531210,17342,2007,84,8,1.0,0,8,0,1,Y,N,,17347.0,35000,0,P I F,0,35000,17500,0,0,0.5,0,2520,19867.0,0
0,2536505007,MOVIE TIME,HUNTINGTON BEACH,CA,92647,"SUPERIOR FINANCIAL GROUP, LLC",CA,532230,17342,2007,120,2,1.0,0,2,0,1,N,N,,17347.0,7500,0,P I F,0,7500,6375,0,0,0.85,0,3600,20947.0,0
0,2536946006,LAKE ELSINORE VIDEO,WILDOMAR,CA,92595,WELLS FARGO BANK NATL ASSOC,SD,532230,17125,2007,21,2,1.0,2,2,1,1,Y,N,18334.0,17166.0,25035,0,CHGOFF,24842,25000,12500,0,0,0.5,1,630,17796.0,1
0,2540136002,HELP U SELL BEST REALTY,CERRITOS (DAIRY VALLEY),CA,90703,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,17126,2007,62,3,1.0,3,3,37481,2,Y,N,17860.0,17135.0,63104,0,CHGOFF,29574,30000,15000,0,0,0.5,0,1860,18995.0,1
0,2541226007,ANA ROCIO PIMENTEL,SANTA ANA,CA,92701,CDC SMALL BUS. FINAN CORP,CA,531210,17126,2007,240,1,1.0,11,0,1,1,0,N,,17302.0,544000,0,P I F,0,544000,544000,0,1,1.0,0,7200,24502.0,0
0,2544785010,"HONEY EQUIPMENT, INC.",RAMONA,CA,92065,CAPITAL ONE NATL ASSOC,VA,532412,17345,2007,22,2,1.0,0,2,0,1,N,N,19311.0,17378.0,50000,0,CHGOFF,17768,50000,25000,0,0,0.5,1,660,18038.0,1
0,2546236009,2003 MINA POURANG FAMILY TRUST,IRVINE,CA,92618,SOUTHLAND ECONOMIC DEVEL CORP,CA,531210,17129,2007,240,10,1.0,7,10,1,1,0,N,,17302.0,248000,0,P I F,0,248000,248000,0,1,1.0,0,7200,24502.0,0
0,2546246001,E & M PEGASUS INVESTMENT GROUP,IRVINE,CA,92618,SOUTHLAND ECONOMIC DEVEL CORP,CA,531210,17129,2007,240,10,1.0,7,10,1,1,0,N,,17302.0,322000,0,P I F,0,322000,322000,0,1,1.0,0,7200,24502.0,0
0,2548525010,BIG WHEELS STUDIO RENTALS INC,ACTON,CA,93510,WELLS FARGO BANK NATL ASSOC,SD,532120,17346,2007,69,1,2.0,0,1,0,1,Y,N,17883.0,17378.0,27187,0,CHGOFF,11386,15000,7500,1,0,0.5,0,2070,19448.0,1
0,2550395007,"JACK FLASH ENTERPRISES, INC.",OROVILLE,CA,95966,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17349,2007,84,1,1.0,0,1,0,1,Y,N,,17409.0,64900,0,P I F,0,50000,25000,0,0,0.5,0,2520,19929.0,0
0,2551505005,"MBA Diversified, Inc. dba Ande",FAIRFIELD,CA,94533,BANK OF AMERICA NATL ASSOC,NC,531390,17350,2007,84,10,1.0,0,10,0,1,N,N,,17378.0,44700,0,P I F,0,30000,15000,0,0,0.5,0,2520,19898.0,0
0,2554946010,ECLYPSE FINANCIAL GROUP AND EC,VENTURA (CORPORATE NAME SAN BU,CA,93001,"CITIBANK, N.A.",SD,531210,17135,2007,70,3,1.0,0,3,1,1,Y,N,17765.0,17286.0,19000,0,CHGOFF,9920,10000,5000,0,0,0.5,0,2100,19386.0,1
0,2557076004,N LYNE,SHERMAN OAKS,CA,91423,"CITIBANK, N.A.",SD,531390,17136,2007,84,2,1.0,0,2,1,1,Y,N,,17166.0,85128,0,P I F,0,35000,17500,0,0,0.5,0,2520,19686.0,0
0,2558186004,THE ASHLEY GROUP INC,UPLAND,CA,91786,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,17136,2007,73,2,1.0,0,2,1,2,Y,N,17653.0,17166.0,32914,0,CHGOFF,28579,30000,15000,0,0,0.5,0,2190,19356.0,1
0,2559205003,"World Productions, Inc.",LOS ANGELES,CA,90020,BANK OF AMERICA NATL ASSOC,NC,532230,17356,2007,46,2,1.0,0,2,0,1,Y,N,18744.0,17562.0,52500,0,CHGOFF,34406,35000,17500,0,0,0.5,0,1380,18942.0,1
0,2560916008,"BEAR EQUIPMENT RENTAL, INC",PARAMOUNT,CA,90723,BANC OF CALIFORNIA NATL ASSOC,CA,532412,17139,2007,18,11,1.0,1,12,1,2,Y,N,19222.0,17197.0,104304,0,CHGOFF,27550,50000,25000,0,0,0.5,1,540,17737.0,1
0,2560966001,ICONO FINANCIAL SERVICES INC,SAN DIEGO,CA,92123,MUFG UNION BANK NATL ASSOC,CA,531320,17139,2007,32,6,1.0,0,6,1,1,Y,N,18778.0,17166.0,139952,0,CHGOFF,45099,50000,25000,0,0,0.5,0,960,18126.0,1
0,2563725009,ELITE INVESTMENTS,OAKLAND,CA,94607,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17357,2007,73,1,1.0,0,1,0,1,Y,N,17771.0,17378.0,10000,0,CHGOFF,9519,10000,8500,0,0,0.85,0,2190,19568.0,1
0,2570145010,Movies N Joy,SAN PEDRO,CA,90731,BBCN BANK,CA,532230,17359,2007,52,5,1.0,1,1,0,1,N,N,18539.0,17378.0,25000,0,CHGOFF,18011,25000,21250,0,0,0.85,0,1560,18938.0,1
0,2571796004,BIZEX,SANTA MONICA,CA,90405,WELLS FARGO BANK NATL ASSOC,SD,531210,17143,2007,84,1,1.0,0,1,1,1,Y,N,,17166.0,51918,0,P I F,0,10000,5000,0,0,0.5,0,2520,19686.0,0
0,2575856006,"EXPEDIA HOME LOANS, INC.",SAN DIEGO,CA,92121,CDC SMALL BUS. FINAN CORP,CA,531390,17147,2007,240,15,1.0,8,0,1,1,0,N,,17211.0,1124000,0,P I F,0,1124000,1124000,0,1,1.0,0,7200,24411.0,0
0,2576945004,"Kee Industries, Inc.",WEST HOLLYWOOD,CA,90069,BANK OF AMERICA NATL ASSOC,NC,531210,17364,2007,70,1,1.0,0,1,0,1,Y,N,17862.0,17378.0,65000,0,CHGOFF,35000,35000,17500,0,0,0.5,0,2100,19478.0,1
0,2578625006,"Hands In The Cookie Jar, LLC",OAKLAND,CA,94606,BANK OF AMERICA NATL ASSOC,NC,531390,17364,2007,73,7,1.0,1,7,0,1,Y,N,17757.0,17378.0,82500,0,CHGOFF,75000,75000,37500,0,0,0.5,0,2190,19568.0,1
0,2580265004,JEROLD MATTHEW SIMARD DBA INLA,OAK GLEN,CA,92399,CAPITAL ONE NATL ASSOC,VA,531320,17365,2007,73,1,1.0,1,1,0,1,N,N,18379.0,17409.0,35000,0,CHGOFF,33196,35000,17500,0,0,0.5,0,2190,19599.0,1
0,2584876003,THE WCSL CORPORATION,MODESTO,CA,95358,MUFG UNION BANK NATL ASSOC,CA,532490,17150,2007,27,5,1.0,0,5,1,1,Y,N,18907.0,17166.0,135600,0,CHGOFF,47443,50000,25000,0,0,0.5,1,810,17976.0,1
0,2587376001,U-SAVE EQUIPMENT AND TOOL RENT,SAN FRANCISCO,CA,94110,"CAPITAL ACCESS GROUP, INC.",CA,532310,17150,2007,240,40,1.0,8,0,1,1,0,N,,17211.0,1029000,0,P I F,0,1029000,1029000,0,1,1.0,0,7200,24411.0,0
0,2588915003,"CBDR Investments, Inc",FONTANA,CA,92335,CALIFORNIA BANK & TRUST,CA,531210,17370,2007,71,6,1.0,0,6,0,1,Y,N,17801.0,17378.0,100000,0,CHGOFF,100000,100000,50000,0,0,0.5,0,2130,19508.0,1
0,2589275003,JVS Family Automotive & Rental,VISALIA,CA,93277,CENTRAL VALLEY COMMUNITY BANK,CA,532111,17370,2007,43,1,2.0,2,3,0,2,Y,N,18423.0,17409.0,150000,0,CHGOFF,126545,150000,127500,1,0,0.85,0,1290,18699.0,1
0,2592876003,REAL ESTATE LENDING RESOURCE,ROSEVILLE,CA,95678,CDC SMALL BUS. FINAN CORP,CA,531210,17155,2007,240,4,1.0,19,0,1,1,0,N,,17267.0,798000,0,P I F,0,798000,798000,0,1,1.0,0,7200,24467.0,0
0,2596705010,BAYWEST EQUITIES INC,SAN DIEGO,CA,92108,"SUPERIOR FINANCIAL GROUP, LLC",CA,531390,17372,2007,107,28,1.0,0,28,0,1,N,N,18739.0,17378.0,12500,0,CHGOFF,12122,12500,10625,0,0,0.85,0,3210,20588.0,1
0,2596706006,VIP DRIVERS INC,RANCHO CUCAMONGA,CA,91739,WELLS FARGO BANK NATL ASSOC,SD,532411,17156,2007,61,56,1.0,0,56,1,1,Y,N,18485.0,17197.0,70218,0,CHGOFF,34332,35000,17500,0,0,0.5,0,1830,19027.0,1
0,2599536009,INSTANT IMPRINTS FRANCHISING I,SAN DIEGO,CA,92121,CALIFORNIA BANK & TRUST,CA,533110,17161,2007,41,13,1.0,0,13,41298,1,0,N,18542.0,17197.0,550000,0,CHGOFF,376534,550000,412500,0,0,0.75,0,1230,18427.0,1
0,2601415001,Global Finance Group Ventures,VAN NUYS,CA,91405,BBCN BANK,CA,531210,17374,2007,59,1,2.0,10,10,0,1,N,N,18193.0,17378.0,10000,0,CHGOFF,8283,10000,8500,1,0,0.85,0,1770,19148.0,1
0,2602396006,LYNWOOD CAPITAL & DEVELOPMENT,CORONA,CA,92880,"CITIBANK, N.A.",SD,531210,17162,2007,66,1,1.0,3,1,1,1,Y,N,17790.0,17197.0,65200,0,CHGOFF,27950,28000,14000,0,0,0.5,0,1980,19177.0,1
0,2603856004,CAPITAL LOAN SPECIALISTS INC R,TORRANCE,CA,90505,SBA - EDF ENFORCEMENT ACTION,CO,531390,17163,2007,240,20,1.0,3,20,1,1,0,N,,17239.0,1491000,0,P I F,0,1491000,1491000,0,1,1.0,0,7200,24439.0,0
0,2615624010,ALICIA'S VIDEO EXPRESS/LAUNDRY,OLIVEHURST,CA,95961,BANK OF THE WEST,CA,532230,14229,1999,300,4,1.0,0,0,1,0,N,N,,14275.0,150800,0,P I F,0,150800,113100,0,1,0.75,0,9000,23275.0,0
0,2616455005,Your Dream Home Mortgage DBA Y,GARDEN GROVE,CA,92844,BANK OF AMERICA NATL ASSOC,NC,531210,17381,2007,41,4,1.0,0,4,0,1,Y,N,18742.0,17409.0,72500,0,CHGOFF,32000,35000,17500,0,0,0.5,0,1230,18639.0,1
0,2617465010,Bruzzone Investments,SAN FRANCISCO,CA,94133,BANK OF AMERICA NATL ASSOC,NC,531210,17381,2007,41,1,1.0,0,1,0,1,Y,N,18753.0,17409.0,38000,0,CHGOFF,19660,20000,10000,0,0,0.5,0,1230,18639.0,1
0,2617535007,Mirae,LOS ANGELES,CA,90020,BBCN BANK,CA,531311,17381,2007,59,7,2.0,1,1,0,1,N,N,18521.0,17409.0,10000,0,CHGOFF,8165,10000,8500,1,0,0.85,0,1770,19179.0,1
0,2619906000,CALIFORNIA FROZEN BEVERAGE SER,GARDENA,CA,90248,SANTA CLARA VALLEY BANK NATL A,CA,532299,17176,2007,24,6,1.0,2,6,1,1,Y,N,,17439.0,100000,0,P I F,0,100000,50000,0,0,0.5,0,720,18159.0,0
0,2622286005,CAL STATE REALTY & LENDING AND,LONG BEACH,CA,90807,MORTGAGE CAP. DEVEL CORP,CA,531210,17177,2007,240,40,1.0,60,0,1,1,0,N,,17239.0,597000,0,P I F,0,597000,597000,0,1,1.0,0,7200,24439.0,0
0,2627115003,Aftab Investments,CALABASAS,CA,91302,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17387,2007,84,2,1.0,0,2,0,1,Y,N,,17439.0,45000,0,P I F,0,45000,22500,0,0,0.5,0,2520,19959.0,0
0,2627945005,T & T REAL ESTATE CORPORATION,Gilroy,CA,95020,MUFG UNION BANK NATL ASSOC,CA,531210,17387,2007,74,2,2.0,2,4,0,1,Y,N,17829.0,17470.0,39000,0,CHGOFF,38978,39000,19500,1,0,0.5,0,2220,19690.0,1
0,2628095001,CARMEN CARR,TRUCKEE,CA,96161,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17387,2007,84,1,1.0,0,1,0,2,Y,N,,17409.0,161873,0,P I F,0,30000,15000,0,0,0.5,0,2520,19929.0,0
0,2632295005,"ECO Investments, LLC",PITTSBURG,CA,94565,BANK OF AMERICA NATL ASSOC,NC,531311,17391,2007,66,1,1.0,0,1,0,1,T,N,17990.0,17409.0,50000,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1980,19389.0,1
0,2632905009,MAN S KIM REAL ESTATE,SANTA CLARA,CA,95051,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17391,2007,84,6,1.0,0,6,0,1,Y,N,,17409.0,29672,0,P I F,0,15000,7500,0,0,0.5,0,2520,19929.0,0
0,2633325003,DVD Cinema,GARDEN GROVE,CA,92844,BBCN BANK,CA,532230,17391,2007,66,0,1.0,0,0,0,1,N,N,17990.0,17409.0,25000,0,CHGOFF,22499,25000,21250,0,0,0.85,0,1980,19389.0,1
0,2636636004,ROBERT W SMITH OD,WILLITS,CA,95490,JPMORGAN CHASE BANK NATL ASSOC,NV,531311,17188,2007,36,2,1.0,0,2,1,2,0,N,,17197.0,20000,0,P I F,0,20000,10000,0,0,0.5,0,1080,18277.0,0
0,2636696000,PHU X DO,UPLAND,CA,91784,JPMORGAN CHASE BANK NATL ASSOC,IL,531320,17188,2007,46,1,1.0,0,1,1,2,Y,N,18423.0,17197.0,83916,0,CHGOFF,37419,37500,18750,0,0,0.5,0,1380,18577.0,1
