Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
1,2358795009,Ali's Rent A Car Inc.,LOS ANGELES,CA,90036,BANK OF AMERICA NATL ASSOC,NC,532111,17252,2007,43,7,1.0,0,7,0,1,Y,N,18701.0,17409.0,40000,0,CHGOFF,19313,20000,10000,0,0,0.5,0,1290,18699.0,1
1,2359235007,WANG JIANG RE PARTNERSHIP,SUNNYVALE,CA,94086,CAPITAL ONE NATL ASSOC,VA,531390,17253,2007,84,2,1.0,1,2,0,1,N,N,,17317.0,100000,0,P I F,0,100000,50000,0,0,0.5,0,2520,19837.0,0
1,2364154005,SPRING FIELD BANQUET & CONFERE,FULLERTON,CA,92632,U.S. BANK NATIONAL ASSOCIATION,CA,531120,14152,1998,276,3,1.0,0,0,1,0,N,N,,14213.0,970000,0,P I F,0,1050000,749994,0,1,0.71428,0,8280,22493.0,0
1,2369886003,GENTE REAL ESTATE INC,SAN JOSE,CA,95138,MORTGAGE CAP. DEVEL CORP,CA,531210,17042,2006,240,7,1.0,2,0,1,1,0,N,,17239.0,598000,0,P I F,0,598000,598000,0,1,1.0,0,7200,24439.0,0
1,2373056004,UNION REAL ESTATE INC,SAN BERNARDINO,CA,92408,MORTGAGE CAP. DEVEL CORP,CA,531210,17043,2006,240,7,1.0,7,0,1,1,0,N,,17239.0,1003000,0,P I F,0,1003000,1003000,0,1,1.0,0,7200,24439.0,0
1,2376536001,IMPERIAL PALACE AJ INC,PASADENA,CA,91104,SBA - EDF ENFORCEMENT ACTION,CO,531120,17044,2006,240,6,2.0,8,6,1,1,0,N,,17120.0,1386000,0,P I F,0,1386000,1386000,1,1,1.0,0,7200,24320.0,0
1,2378145010,"Kester Archwood Plaza, LLC",VAN NUYS,CA,91405,U.S. BANK NATIONAL ASSOCIATION,OH,531312,17261,2007,300,4,1.0,1,3,0,1,N,N,,17286.0,1329000,0,P I F,0,1329000,996750,0,1,0.75,0,9000,26286.0,0
1,2378185000,"Kester Archwood Plaza, LLC",VAN NUYS,CA,91405,U.S. BANK NATIONAL ASSOCIATION,OH,531312,17261,2007,300,4,1.0,1,3,0,1,N,N,,17286.0,120000,0,P I F,0,120000,90000,0,1,0.75,0,9000,26286.0,0
1,2385105007,California Realty Services,Chula Vista,CA,91910,"BUSINESS LOAN CENTER, LLC",FL,531210,17266,2007,83,2,1.0,1,2,0,1,N,N,19288.0,17286.0,25000,0,CHGOFF,24221,25000,21250,0,0,0.85,0,2490,19776.0,1
1,2390855003,Ranflo Entertainment,San Diego,CA,92114,UMPQUA BANK,OR,532230,17268,2007,82,1,2.0,0,1,0,1,N,N,18494.0,17286.0,25000,0,CHGOFF,20689,25000,21250,1,0,0.85,0,2460,19746.0,1
1,2400505008,"Equity Alliance Company, Inc.",HUNTINGTON BEACH,CA,92647,BANK OF AMERICA NATL ASSOC,NC,531311,17274,2007,69,3,1.0,0,3,0,1,Y,N,17793.0,17286.0,55000,0,CHGOFF,34421,55000,27500,0,0,0.5,0,2070,19356.0,1
1,2402185001,COOL IT PORTABLE AIR CONDITION,TORRANCE,CA,90501,WELLS FARGO BANK NATL ASSOC,SD,532210,17274,2007,60,1,2.0,1,1,0,1,N,N,18305.0,17347.0,149800,0,CHGOFF,78098,149800,127330,1,0,0.85,0,1800,19147.0,1
1,2406175006,Aduna Group LLC,LINCOLN,CA,95648,BANK OF AMERICA NATL ASSOC,NC,531311,17276,2007,72,2,1.0,0,2,0,1,Y,N,17687.0,17286.0,47000,0,CHGOFF,35000,35000,17500,0,0,0.5,0,2160,19446.0,1
1,2407895001,Eweneek Properties,EUREKA,CA,95501,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17276,2007,84,1,1.0,0,1,0,2,Y,N,,17591.0,52808,0,P I F,0,20000,10000,0,0,0.5,0,2520,20111.0,0
1,2410385002,R Burton Properties,BENICIA,CA,94510,U.S. BANK NATIONAL ASSOCIATION,OH,531390,17279,2007,84,1,1.0,0,1,0,1,Y,N,,17317.0,125347,0,P I F,0,50000,25000,0,0,0.5,0,2520,19837.0,0
1,2414736004,ALLFIRST REAL ESTATE INC,IRVINE,CA,92612,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,17059,2006,72,2,1.0,0,2,1,2,Y,N,18306.0,17744.0,101508,0,CHGOFF,48842,50000,25000,0,0,0.5,0,2160,19904.0,1
1,2415616005,MCMILLER ENTERPRISES LLC,CARSON,CA,90746,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,17059,2006,38,8,1.0,0,8,1,2,Y,N,18512.0,17074.0,118150,0,CHGOFF,44959,45000,22500,0,0,0.5,0,1140,18214.0,1
1,2418236004,AMP REHEARSAL INC,NORTH HOLLYWOOD,CA,91601,CALIFORNIA BANK & TRUST,CA,531120,17062,2006,84,5,1.0,9,5,1,1,0,N,,17105.0,170000,0,P I F,0,170000,127500,0,0,0.75,0,2520,19625.0,0
1,2422545010,Sapp Devco,Carmel by the Sea,CA,93921,MUFG UNION BANK NATL ASSOC,CA,531210,17283,2007,84,1,1.0,0,1,0,1,Y,N,,17317.0,30000,0,P I F,0,25000,12500,0,0,0.5,0,2520,19837.0,0
1,2426025004,TIBRO REALTY,SAN DIEGO,CA,92108,CAPITAL ONE NATL ASSOC,VA,531210,17287,2007,70,10,1.0,1,10,0,1,Y,N,18424.0,17378.0,100390,0,CHGOFF,47648,50000,25000,0,0,0.5,0,2100,19478.0,1
1,2428925007,TAE H KIM DBA ODYSSEY VIDEO,MARINA DEL REY,CA,90292,CAPITAL ONE NATL ASSOC,VA,532230,17288,2007,61,5,2.0,0,5,0,1,N,N,18087.0,17317.0,25000,0,CHGOFF,21189,25000,12500,1,0,0.5,0,1830,19147.0,1
1,2430275001,Maureen Decena Aquino,DUBLIN,CA,94568,BANK OF AMERICA NATL ASSOC,NC,531210,17288,2007,68,1,1.0,0,1,0,1,Y,N,17828.0,17317.0,10000,0,CHGOFF,9800,10000,5000,0,0,0.5,0,2040,19357.0,1
1,2431515003,"Investment Made EZ, Corporatio",MORENO VALLEY,CA,92557,BANK OF AMERICA NATL ASSOC,NC,531390,17288,2007,84,4,2.0,0,4,0,1,Y,N,,17347.0,8500,0,P I F,0,4500,2250,1,0,0.5,0,2520,19867.0,0
1,2432395006,Waterflys,ISLETON,CA,95641,BANK OF AMERICA NATL ASSOC,NC,532120,17289,2007,31,1,2.0,0,1,0,2,Y,N,18939.0,17317.0,11987,0,CHGOFF,6400,8000,4000,1,0,0.5,0,930,18247.0,1
1,2432455000,Strickly's Inc.,ONTARIO,CA,91764,BANK OF AMERICA NATL ASSOC,NC,531210,17289,2007,55,9,1.0,0,9,0,1,T,N,18241.0,17317.0,67328,0,CHGOFF,34656,50000,25000,0,0,0.5,0,1650,18967.0,1
1,2435325002,BETTER BUSINESS CONCEPTS INC.,HESPERIA,CA,92344,U.S. BANK NATIONAL ASSOCIATION,OH,531390,17290,2007,68,3,1.0,0,3,0,1,Y,N,17909.0,17317.0,72676,0,CHGOFF,49912,50000,25000,0,0,0.5,0,2040,19357.0,1
1,2437735000,Larce Corporation,BALDWIN PARK,CA,91706,BANK OF AMERICA NATL ASSOC,NC,531210,17293,2007,74,13,1.0,3,13,0,1,T,N,17672.0,17317.0,35000,0,CHGOFF,34953,35000,17500,0,0,0.5,0,2220,19537.0,1
1,2440006001,MARCO GUTIERREZ & JENNIFER VER,MADERA,CA,93638,EH NATIONAL BANK,CA,531210,17071,2006,297,15,1.0,0,0,1,2,N,N,18906.0,17135.0,271900,0,CHGOFF,208072,271900,203925,0,1,0.75,0,8910,26045.0,1
1,2443385009,"BRIAN D. GARBUTT, INC.",NEWPORT BEACH,CA,92660,CAPITAL ONE NATL ASSOC,VA,531390,17295,2007,51,1,1.0,0,1,0,1,Y,N,18500.0,17409.0,135269,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1530,18939.0,1
1,2444265010,KURT FRANCIS SRVCS INC,TRACY,CA,95377,WELLS FARGO BANK NATL ASSOC,SD,531210,17295,2007,71,3,1.0,0,3,0,1,Y,N,17778.0,17347.0,30000,0,CHGOFF,29998,30000,15000,0,0,0.5,0,2130,19477.0,1
1,2446015009,"JTJ Empire Investments, LLC",LOOMIS,CA,95650,BANK OF AMERICA NATL ASSOC,NC,531210,17295,2007,84,3,2.0,0,3,0,1,Y,N,,17317.0,5000,0,P I F,0,5000,2500,1,0,0.5,0,2520,19837.0,0
1,2453225000,REX DOWNING REALTOR,SAN DIEGO,CA,92116,CAPITAL ONE NATL ASSOC,VA,531210,17300,2007,84,4,1.0,0,4,0,1,N,N,,17347.0,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19867.0,0
1,2454596004,LAMAZ DEVELOPMENT INC,LOS ANGELES,CA,90010,JPMORGAN CHASE BANK NATL ASSOC,IL,531311,17078,2007,58,7,1.0,0,7,1,2,Y,N,17963.0,17105.0,64696,0,CHGOFF,49468,50000,25000,0,0,0.5,0,1740,18845.0,1
1,2456396007,PREFERRED REALTORS AND MORTGAG,MURRIETA,CA,92562,CDC SMALL BUS. FINAN CORP,CA,531210,17078,2007,240,18,1.0,4,0,1,1,0,N,,17239.0,146000,0,P I F,0,180000,180000,0,1,1.0,0,7200,24439.0,0
1,2461005004,CLIFFORD ASSOCIATES,SAN FRANCISCO,CA,94104,U.S. BANK NATIONAL ASSOCIATION,OH,531320,17303,2007,84,3,1.0,1,4,0,1,Y,N,,17439.0,93800,0,P I F,0,25000,12500,0,0,0.5,0,2520,19959.0,0
1,2461385002,"SR CAPITAL GROUP, INC.",BEVERLY HILLS,CA,90211,U.S. BANK NATIONAL ASSOCIATION,OH,531312,17303,2007,19,1,1.0,0,1,0,1,Y,N,19330.0,17317.0,32321,0,CHGOFF,10283,15000,7500,0,0,0.5,1,570,17887.0,1
1,2463105003,Century Manufactured Homes and,WESTMINSTER,CA,92685,BANK OF AMERICA NATL ASSOC,NC,531210,17303,2007,68,1,1.0,0,1,0,1,N,N,17868.0,17317.0,30000,0,CHGOFF,30000,30000,15000,0,0,0.5,0,2040,19357.0,1
1,2469195009,STEPHEN V LOOS,HOLLISTER,CA,95023,WELLS FARGO BANK NATL ASSOC,SD,531320,17308,2007,84,1,1.0,0,1,0,1,Y,N,,17347.0,58372,0,P I F,0,30000,15000,0,0,0.5,0,2520,19867.0,0
1,2479805006,FINANCING REALTY CENTER INC,PALMDALE,CA,93551,WELLS FARGO BANK NATL ASSOC,SD,531210,17311,2007,45,20,1.0,20,40,0,1,Y,N,18557.0,17347.0,227232,0,CHGOFF,88462,90000,45000,0,0,0.5,0,1350,18697.0,1
1,2480875002,Divisadero Video Store,SAN FRANCISCO,CA,94117,BBCN BANK,CA,532230,17315,2007,36,2,1.0,0,2,0,1,N,N,18814.0,17317.0,15000,0,CHGOFF,8296,15000,12750,0,0,0.85,0,1080,18397.0,1
1,2481565005,New Metro Real Estate Services,Chula Vista,CA,91913,UMPQUA BANK,OR,531210,17315,2007,90,2,1.0,0,2,0,1,N,N,18334.0,17347.0,25000,0,CHGOFF,22592,25000,21250,0,0,0.85,0,2700,20047.0,1
1,2490014010,"MAUMER, INC.",SAN FRANCISCO,CA,94114,GE CAP. SMALL BUS. FINAN CORP,TX,532230,14200,1999,84,5,1.0,0,5,1,0,0,N,,14244.0,326000,0,P I F,0,326000,244500,0,0,0.75,0,2520,16764.0,0
1,2491755007,CHRISTINE E FINTA,VALLEJO,CA,94590,WELLS FARGO BANK NATL ASSOC,SD,531210,17321,2007,47,6,1.0,0,6,0,1,Y,N,18504.0,17347.0,75015,0,CHGOFF,29776,30000,15000,0,0,0.5,0,1410,18757.0,1
1,2496695001,Steven Robert Monk,Fullerton,CA,92831,BBCN BANK,CA,532230,17322,2007,93,2,1.0,0,2,0,1,N,N,18406.0,17347.0,200000,0,CHGOFF,189555,200000,100000,0,0,0.5,0,2790,20137.0,1
1,2498516004,VIDEO CLUB 2,COVINA,CA,91722,UNITI BANK,CA,532230,17101,2007,60,5,1.0,0,5,1,1,0,N,,17135.0,80000,0,P I F,0,80000,40000,0,0,0.5,0,1800,18935.0,0
1,2498586003,REALTY HORIZON INC,GRANADA HILLS,CA,91344,"CITIBANK, N.A.",SD,531390,17101,2007,56,2,1.0,0,2,1,1,Y,N,18170.0,17135.0,34307,0,CHGOFF,23509,25000,12500,0,0,0.5,0,1680,18815.0,1
1,2500155007,Aqua Financial Group Inc.,MILLBRAE,CA,94030,BANK OF AMERICA NATL ASSOC,NC,531210,17324,2007,69,6,1.0,0,6,0,1,Y,N,17877.0,17347.0,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,0,2070,19417.0,1
1,2507855008,Guacin Investments Inc.,CERRITOS,CA,90703,BANK OF AMERICA NATL ASSOC,NC,531210,17328,2007,70,9,1.0,1,9,0,1,Y,N,17804.0,17347.0,65000,0,CHGOFF,40000,40000,20000,0,0,0.5,0,2100,19447.0,1
1,2510496004,M2000 GROUP INC,PANORAMA CITY,CA,91402,JPMORGAN CHASE BANK NATL ASSOC,IL,531311,17108,2007,63,3,1.0,0,3,1,2,Y,N,17836.0,17135.0,102088,0,CHGOFF,49671,50000,25000,0,0,0.5,0,1890,19025.0,1
1,2510726001,VAN OAK INC,VAN NUYS,CA,91406,"CITIBANK, N.A.",SD,532291,17108,2007,65,3,1.0,0,3,1,1,Y,N,17757.0,17135.0,50000,0,CHGOFF,49166,50000,25000,0,0,0.5,0,1950,19085.0,1
1,2511455009,Select Biz Sales,MANHATTAN BEACH,CA,90266,BANK OF AMERICA NATL ASSOC,NC,531390,17330,2007,59,4,1.0,0,4,0,1,N,N,18148.0,17347.0,80000,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1770,19117.0,1
1,2516895000,Calox,Los Angeles,CA,90065,COMMUNITY BANK,CA,532291,17331,2007,84,24,1.0,0,24,0,1,Y,N,,17347.0,385024,0,P I F,0,150000,75000,0,0,0.5,0,2520,19867.0,0
1,2518415000,Home Investment Realty and Mor,SAN JOSE,CA,95131,BANK OF AMERICA NATL ASSOC,NC,531210,17332,2007,63,10,1.0,0,10,0,1,Y,N,18066.0,17378.0,70000,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1890,19268.0,1
1,2523155010,FOCAL POINTE REALTY INVESTMENT,MILPITAS,CA,95035,BANK OF AMERICA NATL ASSOC,NC,531210,17335,2007,69,10,1.0,0,10,0,1,Y,N,17860.0,17347.0,189000,0,CHGOFF,100000,100000,50000,0,0,0.5,0,2070,19417.0,1
1,2527406006,CASTLE VIEW REALTY,SAN JOSE,CA,95125,MORTGAGE CAP. DEVEL CORP,CA,531210,17119,2007,240,7,1.0,20,0,1,1,0,N,,17183.0,848000,0,P I F,0,848000,848000,0,1,1.0,0,7200,24383.0,0
1,2528996010,MICHELLE IRISH,SACRAMENTO,CA,95823,UMPQUA BANK,OR,531312,17120,2007,235,1,1.0,0,1,1,1,0,N,18840.0,17135.0,1060000,0,CHGOFF,642404,1060000,795000,0,0,0.75,0,7050,24185.0,1
1,2532505010,"RH Brokerage Services,  Inc.",LOS ANGELES,CA,90007,BANK OF AMERICA NATL ASSOC,NC,531210,17339,2007,59,8,1.0,0,8,0,1,N,N,18190.0,17378.0,135151,0,CHGOFF,98151,100000,50000,0,0,0.5,0,1770,19148.0,1
1,2540414000,ESCALON STORE,LOS ANGELES,CA,90044,BANCO POPULAR NORTH AMERICA,CA,532230,14213,1999,300,7,2.0,0,0,1,0,N,N,,14303.0,124000,0,P I F,0,124000,93000,1,1,0.75,0,9000,23303.0,0
1,2540455008,JANE LYLA OBERG DBA ISLAND MOR,BETHEL ISLAND,CA,94511,CAPITAL ONE NATL ASSOC,VA,531210,17344,2007,84,1,1.0,0,1,0,1,N,N,,17378.0,15000,0,P I F,0,15000,7500,0,0,0.5,0,2520,19898.0,0
1,2541055008,"TOMMY, INC.",LADERA RANCH,CA,92694,CAPITAL ONE NATL ASSOC,VA,531210,17344,2007,20,42,1.0,0,42,0,1,Y,N,19417.0,17439.0,146560,0,CHGOFF,50000,50000,25000,0,0,0.5,1,600,18039.0,1
1,2547626010,HERMAN SHRAGER CO LLC,NEWHALL,CA,91355,WELLS FARGO BANK NATL ASSOC,SD,531210,17132,2007,54,6,1.0,2,6,1,1,Y,N,18299.0,17166.0,62145,0,CHGOFF,34407,35000,17500,0,0,0.5,0,1620,18786.0,1
1,2552014006,JOHN ROBBINS & ASSOCIATES,DANVILLE,CA,94526,BANK OF AMERICA CALIFORNIA N.A,CA,531210,14215,1999,84,1,1.0,2,1,1,0,0,N,,14303.0,21200,0,P I F,0,40000,20000,0,0,0.5,0,2520,16823.0,0
1,2558545009,M'Lach Enterprises LLC,CARMEL,CA,93923,BANK OF AMERICA NATL ASSOC,NC,531390,17354,2007,84,2,2.0,1,3,0,1,Y,N,,17409.0,25500,0,P I F,0,15000,7500,1,0,0.5,0,2520,19929.0,0
1,2561485005,REGINA GAIL BELLAMY DBA ELITE,SACRAMENTO,CA,95828,CAPITAL ONE NATL ASSOC,VA,531210,17357,2007,84,1,1.0,1,1,0,1,N,N,,17378.0,15000,0,P I F,0,15000,7500,0,0,0.5,0,2520,19898.0,0
1,2563876004,HRH TRACTORS LLC,SPRING VALLEY,CA,91917,WELLS FARGO BANK NATL ASSOC,SD,532490,17140,2007,5,2,1.0,0,2,1,1,Y,N,19715.0,17286.0,88974,0,CHGOFF,17798,55000,27500,0,0,0.5,0,150,17436.0,1
1,2569476003,M & M QUINTANILLA REALTY INC,CERES,CA,95307,CEN CAL BUSINESS FINANCE GROUP,CA,531210,17142,2007,240,2,1.0,4,0,1,1,0,N,,17330.0,157000,0,P I F,0,157000,157000,0,1,1.0,0,7200,24530.0,0
1,2572475008,Jbar Realty,RICHMOND,CA,94804,BANK OF AMERICA NATL ASSOC,NC,531210,17360,2007,30,1,1.0,0,1,0,1,Y,N,19078.0,17378.0,71000,0,CHGOFF,21529,35000,17500,0,0,0.5,0,900,18278.0,1
1,2572666002,MARINO ADVISORY GROUP,DUBLIN,CA,94568,MUFG UNION BANK NATL ASSOC,CA,531210,17143,2007,32,1,1.0,0,1,1,1,Y,N,18786.0,17197.0,25706,0,CHGOFF,9492,10000,5000,0,0,0.5,0,960,18157.0,1
1,2581815005,"Doblin, Inc dba Doblin Solutio",VALLEY VILLAGE,CA,91607,BANK OF AMERICA NATL ASSOC,NC,531311,17365,2007,57,3,1.0,0,3,0,1,N,N,18225.0,17378.0,77513,0,CHGOFF,36426,37000,18500,0,0,0.5,0,1710,19088.0,1
1,2582105006,DAVID RUSSELL ADCOCK DBA ADCOC,SANTA MARIA,CA,93455,CAPITAL ONE NATL ASSOC,VA,531320,17366,2007,84,5,1.0,1,5,0,1,N,N,,17409.0,100000,0,P I F,0,100000,50000,0,0,0.5,0,2520,19929.0,0
1,2590975009,C DIRECT REALTY CONSULTING LLC,LANCASTER,CA,93536,CAPITAL ONE BK (USA) NATL ASSO,VA,531210,17371,2007,70,8,1.0,3,8,0,1,Y,N,18395.0,17439.0,70761,0,CHGOFF,33071,35000,17500,0,0,0.5,0,2100,19539.0,1
1,2591855010,Arthinker Management Company,GLENDALE,CA,91206,BBCN BANK,CA,531210,17371,2007,39,3,2.0,2,3,0,1,N,N,18760.0,17378.0,10000,0,CHGOFF,6232,10000,8500,1,0,0.85,0,1170,18548.0,1
1,2594775005,"C Direct Realty Consulting, LL",LANCASTER,CA,93536,BANK OF AMERICA NATL ASSOC,NC,531210,17372,2007,84,7,1.0,0,7,0,1,N,N,,17409.0,37500,0,P I F,0,40000,20000,0,0,0.5,0,2520,19929.0,0
1,2598726005,"MASOUD RIAZATI, INC.",SAN DIEGO,CA,92117,CDC SMALL BUS. FINAN CORP,CA,531210,17157,2007,240,5,1.0,3,0,1,1,0,N,,17267.0,409000,0,P I F,0,409000,409000,0,1,1.0,0,7200,24467.0,0
1,2602826004,"O'NEILL CLASSIC CARS, INC",SAN RAFAEL,CA,94901,"CITIBANK, N.A.",SD,532111,17162,2007,27,6,1.0,1,6,1,1,Y,N,19011.0,17256.0,101827,0,CHGOFF,5161,50000,25000,0,0,0.5,1,810,18066.0,1
1,2604305009,Teezmor Inc.,LOS ANGELES,CA,90057,BANK OF AMERICA NATL ASSOC,NC,531210,17377,2007,48,4,2.0,0,4,0,1,Y,N,18617.0,17470.0,19900,0,CHGOFF,6600,14000,7000,1,0,0.5,0,1440,18910.0,1
1,2611415005,PACIFIC QUEST MORTGAGE INC,SAN DIEGO,CA,92128,WELLS FARGO BANK NATL ASSOC,SD,531210,17379,2007,70,15,2.0,4,19,0,1,Y,N,17911.0,17439.0,52103,0,CHGOFF,34305,35000,17500,1,0,0.5,0,2100,19539.0,1
1,2613334002,OBJECTS FINE SET DECORATIONS I,LOS ANGELES,CA,90048,NATIONAL BANK OF CALIFORNIA,CA,532490,14228,1999,120,10,1.0,0,0,1,0,0,N,,14275.0,250000,0,P I F,0,250000,187500,0,0,0.75,1,3600,17875.0,0
1,2614976000,NAIG LLC,LA MESA,CA,91941,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,17171,2007,38,2,1.0,0,2,1,1,Y,N,18633.0,17197.0,94836,0,CHGOFF,29538,30000,15000,0,0,0.5,0,1140,18337.0,1
1,2621305000,"MJM Financial, Inc.",SAN DIEGO,CA,92108,BANK OF AMERICA NATL ASSOC,NC,531210,17385,2007,63,8,1.0,0,8,0,1,N,N,18086.0,17409.0,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,0,1890,19299.0,1
1,2622875009,Special Reality Co.,LOS ANGELES,CA,90010,BBCN BANK,CA,531320,17385,2007,57,0,1.0,0,0,0,1,N,N,18274.0,17409.0,20000,0,CHGOFF,16437,20000,17000,0,0,0.85,0,1710,19119.0,1
1,2625685006,"SEAWAY PROPERTIES REAL ESTATE,",TEMECULA,CA,92590,CAPITAL ONE NATL ASSOC,VA,531210,17386,2007,63,5,1.0,1,5,0,1,Y,N,18292.0,17439.0,127023,0,CHGOFF,37750,50000,25000,0,0,0.5,0,1890,19329.0,1
1,2628206004,PINNACLE HOMES & ESTATES INC.,RICHMOND,CA,94806,MORTGAGE CAP. DEVEL CORP,CA,531210,17182,2007,240,1,1.0,3,0,15710,1,0,N,,17547.0,648000,0,P I F,0,773000,773000,0,1,1.0,0,7200,24747.0,0
1,2629355009,Mi Ra Choi Realty,FREMONT,CA,94539,BBCN BANK,CA,531210,17387,2007,84,1,1.0,0,1,0,1,N,N,,17409.0,35000,0,P I F,0,35000,29750,0,0,0.85,0,2520,19929.0,0
1,2629795001,"MILLENNIUM ONE REALTY, INC.",CAMARILLO,CA,93010,CAPITAL ONE NATL ASSOC,VA,531210,17388,2007,72,7,1.0,5,7,0,1,N,N,18429.0,17439.0,100000,0,CHGOFF,94526,100000,50000,0,0,0.5,0,2160,19599.0,1
1,2631785008,Sang Yong Lee (EPC) to assist,Glendale,CA,91205,WILSHIRE BANK,CA,531120,17388,2007,300,2,1.0,0,2,0,1,N,N,,17409.0,1400000,0,P I F,0,1400000,1050000,0,1,0.75,0,9000,26409.0,0
1,2633515001,WILLIAM J HAVERLY ASSOCIATES,GLENDALE,CA,91203,WELLS FARGO BANK NATL ASSOC,SD,531210,17391,2007,57,8,1.0,0,8,0,1,Y,N,18420.0,17409.0,52300,0,CHGOFF,24998,25000,12500,0,0,0.5,0,1710,19119.0,1
1,2636195007,DANIEL MICHAEL MORRISON DBA MO,LINCOLN,CA,95648,CAPITAL ONE BK (USA) NATL ASSO,VA,531210,17392,2007,70,4,1.0,2,4,0,1,Y,N,18388.0,17439.0,64494,0,CHGOFF,27686,35000,17500,0,0,0.5,0,2100,19539.0,1
1,2640126007,SPERRY VAN NESS DANVILLE,DANVILLE,CA,94526,"CITIBANK, N.A.",SD,531210,17190,2007,84,2,1.0,2,2,1,1,Y,N,,17225.0,86967,0,P I F,0,47000,23500,0,0,0.5,0,2520,19745.0,0
1,2640566010,RPM BANCORP INC,IRVINE,CA,92618,SOUTHLAND ECONOMIC DEVEL CORP,CA,531390,17190,2007,240,3,1.0,2,3,1,1,0,N,,17302.0,310000,0,P I F,0,310000,310000,0,1,1.0,0,7200,24502.0,0
1,2643026007,BUILDERS REALTOR SERVICES CO,LIVERMORE,CA,94550,WELLS FARGO BANK NATL ASSOC,SD,531210,17191,2007,84,1,1.0,0,1,1,1,Y,N,,17256.0,49320,0,P I F,0,25000,12500,0,0,0.5,0,2520,19776.0,0
1,2649925000,PIANA HOLDINGS INC,ANAHEIM,CA,92807,"SUPERIOR FINANCIAL GROUP, LLC",CA,531210,17399,2007,109,3,1.0,2,3,0,1,N,N,18309.0,17409.0,10000,0,CHGOFF,9729,10000,8500,0,0,0.85,0,3270,20679.0,1
1,2650286002,BLUE KNIGHT FUNDING,CLAREMONT,CA,91711,"CITIBANK, N.A.",SD,531210,17196,2007,42,1,1.0,1,1,1,1,0,N,17790.0,17225.0,100000,0,CHGOFF,80011,100000,50000,0,0,0.5,0,1260,18485.0,1
1,2651356001,PUBLIC PRIVATE COMMUNITY DEVEL,ROLLING HILLS ESTATE,CA,90274,COMMERCEWEST BANK,CA,531390,17196,2007,12,1,2.0,1,1,1,1,Y,N,,17225.0,200000,0,P I F,0,200000,100000,1,0,0.5,1,360,17585.0,0
1,2651556002,ULTIMATE REAL ESTATE INVESTMEN,DOWNEY,CA,90241,JPMORGAN CHASE BANK NATL ASSOC,NV,531210,17196,2007,84,4,1.0,2,4,1,2,Y,N,,17378.0,55077,0,P I F,0,50000,25000,0,0,0.5,0,2520,19898.0,0
1,2654225007,"PACIFIC QUEST REAL ESTATE, INC",CHULA VISTA,CA,91910,BANCO POPULAR NORTH AMERICA,NY,531390,17400,2007,62,5,1.0,0,5,0,1,Y,N,18315.0,17500.0,39584,0,CHGOFF,19836,20000,10000,0,0,0.5,0,1860,19360.0,1
1,2654326009,ACAMPA PROPERTIES,WALNUT CREEK,CA,94595,"CITIBANK, N.A.",SD,531311,17198,2007,66,1,1.0,0,1,1,1,Y,N,17927.0,17317.0,55000,0,CHGOFF,47408,55000,27500,0,0,0.5,0,1980,19297.0,1
1,2658436004,LISTINGTOSOLD.COM,ANAHEIM,CA,92805,MUFG UNION BANK NATL ASSOC,CA,531210,17199,2007,84,1,2.0,0,1,1,1,Y,N,,17225.0,17487,0,P I F,0,10000,5000,1,0,0.5,0,2520,19745.0,0
1,2660725000,CASHFORD YOUR SOLUTIONS INVEST,OCEANSIDE,CA,92056,U.S. BANK NATIONAL ASSOCIATION,OH,531311,17402,2007,84,2,1.0,0,2,0,1,Y,N,,17805.0,25000,0,P I F,0,25000,12500,0,0,0.5,0,2520,20325.0,0
1,2670505008,"PBD Management Group, LLC","Silver Lake, CA",CA,90029,BANK OF AMERICA NATL ASSOC,NC,531210,17408,2007,47,1,1.0,0,1,0,1,Y,N,18759.0,17591.0,37500,0,CHGOFF,24569,25000,12500,0,0,0.5,0,1410,19001.0,1
1,2670596009,DIAMOND ONE FINANCIAL AND DIAM,MURRIETA,CA,92562,CDC SMALL BUS. FINAN CORP,CA,531390,17210,2007,240,9,1.0,4,0,1,1,0,N,,17638.0,761000,0,P I F,0,761000,761000,0,1,1.0,0,7200,24838.0,0
1,2671736005,LINDAS LENDING INC,CHULA VISTA,CA,91914,SOUTHLAND ECONOMIC DEVEL CORP,CA,531210,17210,2007,240,1,1.0,3,0,1,1,0,N,,17302.0,231000,0,P I F,0,231000,231000,0,1,1.0,0,7200,24502.0,0
